,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
120,0.000772279388613,0.0007725775760365483,0.0278250810159744,0.028215813777401344,0.001490974208941753,10387.673610230584,16919020,2023-03-27 13:29:35
121,0.000626772817593,0.0006269690183435817,0.026636269856470197,0.02699418591607028,0.00152125957311789,8985.680981729462,16925666,2023-03-28 11:54:35
122,0.0011163476963627998,0.0011169710876861583,0.030361821009199198,0.03082744103995183,0.001519312442738175,14022.661275326094,16932312,2023-03-29 10:18:59
123,0.0010987134725304,0.0010993173567601655,0.0302395419205164,0.030701400144053315,0.001418778105075851,12940.073154127756,16938958,2023-03-30 08:45:11
124,0.0006799439075166,0.0006801749477705066,0.027080285977477803,0.027450289172618936,0.001423364563753228,8971.183614861757,16945604,2023-03-31 07:08:35
125,0.0006580305125712001,0.0006582470331748524,0.026898707578561203,0.027263743118802974,0.001465562888447665,8999.813649284059,16952250,2023-04-01 05:33:11
126,0.0006605175617676001,0.0006607356435393008,0.0269194138085232,0.02728501412968498,0.001465334194356434,9025.485196051259,16958897,2023-04-02 03:58:23
127,0.0006665784776064,0.000666800890308572,0.0269697688034148,0.02733674423478516,0.00146550452128029,9092.37129495989,16965543,2023-04-03 02:27:59
128,0.000679627340082,0.0006798582409182075,0.0270776766005046,0.027447607945837005,0.001461719282234392,9209.58551353556,16972189,2023-04-04 01:01:35
129,0.0006804449527914,0.0006806763031035334,0.027084415155318002,0.02745453151284094,0.00146197862056427,9220.022368863925,16978835,2023-04-04 23:44:11
130,0.013964253667343999,0.014062209335536258,0.035389195349328,0.036022845148943494,43059.63290405498,21185.600136487617,16985481,2023-04-05 22:22:59
131,0.01421232659712,0.014313801789849201,0.035841203990928,0.03649124267484427,43861.309176879724,21963.567272101194,16992127,2023-04-06 21:13:11
132,0.014529994590816001,0.014636068270468261,0.036420020465328,0.03709135454181589,43832.69409425166,22439.57055593262,16998774,2023-04-07 19:49:11
133,0.014721205116672001,0.014830095970552737,0.036768421300176,0.0374527407849603,43834.35955621338,22735.80377989403,17005420,2023-04-08 18:24:23
134,0.014776415664912002,0.014886126562542179,0.036869019342624,0.03755711192037792,43741.82487187885,22772.91638229293,17012066,2023-04-09 17:00:11
135,0.01506044316672,0.015174422866583326,0.03738654011376,0.038094207915061684,43477.17192587585,23070.123627559115,17018712,2023-04-10 15:36:11
136,0.0151650624276,0.015280635720711366,0.037577164763808,0.03829211337478089,42840.49744282798,22890.49731202423,17025358,2023-04-11 14:11:11
137,0.013988928884399999,0.01408723188533001,0.035434155562272,0.036069426298236396,42842.11564931547,21115.73826442041,17032004,2023-04-12 12:43:59
138,0.01533068193096,0.015448799547834513,0.03787893675288,0.03860548798601404,42843.960068452645,23142.08323140611,17038651,2023-04-13 12:51:59
139,0.01566863968248,0.015792036171637047,0.038494722785472,0.039245243504152816,42663.36142644194,23552.754573155624,17045297,2023-04-14 12:04:11
140,0.015697607327568003,0.0158214618007122,0.038547504178704,0.03930009807648327,42662.20304331678,23595.434073923712,17051943,2023-04-15 10:53:23
141,0.015683466616704,0.015807097659517044,0.038521738635984,0.03927332038155473,42668.453930303265,23577.719590200606,17058589,2023-04-16 09:31:59
142,0.016112161702656,0.016242662358889826,0.039302855333712,0.04008543107687368,42698.235161307835,24239.0320070749,17065235,2023-04-17 08:10:35
143,0.017144303383584,0.01729211027334454,0.041183499931775995,0.04204330262124567,40204.51178825709,24285.41516716172,17071881,2023-04-18 06:45:11
144,0.017126040791375998,0.017273532144406634,0.04115022405912,0.04200862816539708,40206.25549591448,24260.597601763024,17078528,2023-04-19 05:16:23
145,0.01712635123176,0.01727384816282007,0.04115078965728,0.04200921776632005,40208.277546451456,24263.16683268894,17085174,2023-04-20 03:48:59
146,0.01700631118224,0.017151741680938803,0.040932067125024,0.041781331748983463,40210.06616439779,24093.539265342853,17091820,2023-04-21 02:30:59
147,0.016387989276816,0.01652300890894276,0.039805435231056,0.04060828853500498,40213.76518192427,23219.893557618856,17098466,2023-04-22 00:59:11
148,0.016309216606176,0.016442937955174042,0.03966190508736,0.040458940619429784,40215.4422621219,23109.07532932254,17105112,2023-04-22 23:19:47
149,0.015666826078656,0.015790194428931814,0.038491418254176006,0.03924180934860777,40217.19372272289,22199.787339653,17111758,2023-04-23 21:42:35
150,0.016704803338704,0.016845108610874293,0.040382695750752,0.041209163793487935,35989.88000274473,21182.348910418943,17118405,2023-04-24 20:05:35
151,0.01647466294536,0.016611118582370077,0.039963361527216,0.040772641036151525,35974.74017480814,20881.77933768785,17125051,2023-04-25 18:27:47
152,0.017455259665007997,0.017608493086945787,0.041750087123808004,0.04263387827367393,35976.38239331531,22125.64690008384,17131697,2023-04-26 16:49:47
153,0.01690566088464,0.01704937032907794,0.040748674215888,0.04159029398404557,36540.10547415753,21764.709210495355,17138343,2023-04-27 15:15:59
154,0.014335029798768,0.014438268760079254,0.036064779062112,0.03672300217202773,36555.06866957555,18462.89331868193,17144989,2023-04-28 13:42:11
155,0.014441021191008,0.014545796203234485,0.036257903823168,0.03692323833579092,38188.759924873455,19430.819116802468,17151635,2023-04-29 12:03:47
